Asset Name,Asset Type,Asset Category,Batch No,Vendor,Invoice,Bill Date,Purchase Date,Usage Date,Cost Centre,Purchase Branch,Current Branch,Current Sub Operating Unit,Currency,Cost Value,Book Value,Salvage Value,Accumulated Depreciation,Adjusted Amount,Warranty Date,Model,asset_description,note,method,method_progress_factor,method_time,depreciation_year,method_period,state
ONLINE UPS-ASAD GATE ATM BOOTH,Office Equipment,ATM UPS,Initial,,,,24/5/2018,24/5/2018,,001,001,001,BDT,212000,164683,,47317,,24/5/2018,No Model,,,Reducing Method,0.025,Number of Depreciations,1,1,open
ONLINEUPS-MOHAKHALI ATM,Office Equipment,ATM UPS,Initial,,,,3/4/2018,3/4/2018,,001,001,001,BDT,212000,159447,,52553,,2/4/2019,No Model,,,Reducing Method,0.025,Number of Depreciations,1,1,open
ONLINE UPS-LALBAGH ATM BOOTH,Office Equipment,ATM UPS,Initial,,,,28/4/2019,28/4/2019,,001,001,001,BDT,223000,211514,,11486,,28/4/2019,No Model,,,Reducing Method,0.025,Number of Depreciations,1,1,open
ONLINE UPS-BIJOY SARANI ATM,Office Equipment,ATM UPS,Initial,,,,28/4/2019,28/4/2019,,001,001,001,BDT,223000,211514,,11486,,28/4/2019,No Model,,,Reducing Method,0.025,Number of Depreciations,1,1,open
ONLINE UPS-HOTEL NIRVANA INN,Office Equipment,ATM UPS,Initial,,,,28/4/2019,28/4/2019,,001,001,001,BDT,235000,222896,,12104,,28/4/2019,No Model,,,Reducing Method,0.025,Number of Depreciations,1,1,open
ONLINE UPS-REAZUDDIN BAZAR ATM,Office Equipment,ATM UPS,Initial,,,,28/4/2019,28/4/2019,,001,001,001,BDT,235000,222896,,12104,,28/4/2019,No Model,,,Reducing Method,0.025,Number of Depreciations,1,1,open
3KVA ONLINE UPS-FULBARIA BR AT,Office Equipment,ATM UPS,Initial,,,,14/7/2013,14/7/2013,,001,001,001,BDT,262700,68953,,193747,,14/7/2013,No Model,,,Reducing Method,0.025,Number of Depreciations,1,1,open
3KVA ONLINE UPS-NEW MKT ATM,Office Equipment,ATM UPS,Initial,,,,14/7/2013,14/7/2013,,001,001,001,BDT,262700,68953,,193747,,14/7/2013,No Model,,,Reducing Method,0.025,Number of Depreciations,1,1,open
3KVAUPS-BADDA LINK ROAD ATM,Office Equipment,ATM UPS,Initial,,,,23/12/2018,23/12/2018,,001,001,001,BDT,212000,187373,,24627,,23/12/2018,No Model,,,Reducing Method,0.025,Number of Depreciations,1,1,open
CISCO ROUTER KAKRAIL ATM,Office Equipment,ATM Networking,Initial,,,,1/9/2013,1/9/2013,,001,001,001,BDT,31114,8407,,22707,,1/9/2013,No Model,,,Reducing Method,0.025,Number of Depreciations,1,1,open
CISCO ROUTER SHAH MOKHDUM ATM,Office Equipment,ATM Networking,Initial,,,,1/9/2013,1/9/2013,,001,001,001,BDT,31114,8407,,22707,,1/9/2013,No Model,,,Reducing Method,0.025,Number of Depreciations,1,1,open
CISCO ROUTER,Office Equipment,ATM Networking,Initial,,,,14/3/2013,14/3/2013,,001,001,001,BDT,60000,14589,,45411,,14/3/2013,No Model,,,Reducing Method,0.025,Number of Depreciations,1,1,open
CISCO ROUTER,Office Equipment,ATM Networking,Initial,,,,14/3/2013,14/3/2013,,001,001,001,BDT,60000,14589,,45411,,14/3/2013,No Model,,,Reducing Method,0.025,Number of Depreciations,1,1,open
CISCO ROUTER,Office Equipment,ATM Networking,Initial,,,,14/3/2013,14/3/2013,,001,001,001,BDT,60000,14589,,45411,,14/3/2013,No Model,,,Reducing Method,0.025,Number of Depreciations,1,1,open
CISCO ROUTER SREENAGAR ATM,Office Equipment,ATM Networking,Initial,,,,1/9/2013,1/9/2013,,001,001,001,BDT,31114,8407,,22707,,1/9/2013,No Model,,,Reducing Method,0.025,Number of Depreciations,1,1,open
CISCO ROUTER,Office Equipment,ATM Networking,Initial,,,,19/12/2013,19/12/2013,,001,001,001,BDT,72000,20836,,51164,,19/12/2013,No Model,,,Reducing Method,0.025,Number of Depreciations,1,1,open
CISCO ROUTER,Office Equipment,ATM Networking,Initial,,,,9/11/2014,9/11/2014,,001,001,001,BDT,31000,10895,,20105,,9/11/2014,No Model,,,Reducing Method,0.025,Number of Depreciations,1,1,open
CISCO ROUTER,Office Equipment,ATM Networking,Initial,,,,9/11/2014,9/11/2014,,001,001,001,BDT,31000,10895,,20105,,9/11/2014,No Model,,,Reducing Method,0.025,Number of Depreciations,1,1,open
CISCO ROUTER,Office Equipment,ATM Networking,Initial,,,,9/11/2014,9/11/2014,,001,001,001,BDT,31000,10895,,20105,,9/11/2014,No Model,,,Reducing Method,0.025,Number of Depreciations,1,1,open
CISCO ROUTER,Office Equipment,ATM Networking,Initial,,,,9/11/2014,9/11/2014,,001,001,001,BDT,31000,10895,,20105,,9/11/2014,No Model,,,Reducing Method,0.025,Number of Depreciations,1,1,open
CISCO ROUTER,Office Equipment,ATM Networking,Initial,,,,18/8/2014,18/8/2014,,001,001,001,BDT,53900,18058,,35842,,18/8/2014,No Model,,,Reducing Method,0.025,Number of Depreciations,1,1,open
CISCO ROUTER,Office Equipment,ATM Networking,Initial,,,,18/8/2014,18/8/2014,,001,001,001,BDT,53900,18058,,35842,,18/8/2014,No Model,,,Reducing Method,0.025,Number of Depreciations,1,1,open
CISCO ROUTER,Office Equipment,ATM Networking,Initial,,,,18/8/2014,18/8/2014,,001,001,001,BDT,53900,18058,,35842,,18/8/2014,No Model,,,Reducing Method,0.025,Number of Depreciations,1,1,open
CISCO ROUTER,Office Equipment,ATM Networking,Initial,,,,18/8/2014,18/8/2014,,001,001,001,BDT,53900,18058,,35842,,18/8/2014,No Model,,,Reducing Method,0.025,Number of Depreciations,1,1,open
CISCO ROUTER,Office Equipment,ATM Networking,Initial,,,,18/8/2014,18/8/2014,,001,001,001,BDT,53900,18058,,35842,,18/8/2014,No Model,,,Reducing Method,0.025,Number of Depreciations,1,1,open
CISCO ROUTER,Office Equipment,ATM Networking,Initial,,,,18/8/2014,18/8/2014,,001,001,001,BDT,53900,18058,,35842,,18/8/2014,No Model,,,Reducing Method,0.025,Number of Depreciations,1,1,open
CISCO ROUTER,Office Equipment,ATM Networking,Initial,,,,18/8/2014,18/8/2014,,001,001,001,BDT,53900,18058,,35842,,18/8/2014,No Model,,,Reducing Method,0.025,Number of Depreciations,1,1,open
CISCO ROUTER,Office Equipment,ATM Networking,Initial,,,,18/8/2014,18/8/2014,,001,001,001,BDT,53900,18058,,35842,,18/8/2014,No Model,,,Reducing Method,0.025,Number of Depreciations,1,1,open
CISCO ROUTER,Office Equipment,ATM Networking,Initial,,,,18/8/2014,18/8/2014,,001,001,001,BDT,53900,18057,,35843,,18/8/2014,No Model,,,Reducing Method,0.025,Number of Depreciations,1,1,open
CISCO ROUTER ABC HERITAGE ATM,Office Equipment,ATM Networking,Initial,,,,1/9/2013,1/9/2013,,001,001,001,BDT,31114,8407,,22707,,1/9/2013,No Model,,,Reducing Method,0.025,Number of Depreciations,1,1,open
CISCO ROUTER ABC BILQUIS T ATM,Office Equipment,ATM Networking,Initial,,,,1/9/2013,1/9/2013,,001,001,001,BDT,31114,8407,,22707,,1/9/2013,No Model,,,Reducing Method,0.025,Number of Depreciations,1,1,open
CISCO ROUTER,Office Equipment,ATM Networking,Initial,,,,9/11/2014,9/11/2014,,001,001,001,BDT,31000,10895,,20105,,9/11/2014,No Model,,,Reducing Method,0.025,Number of Depreciations,1,1,open
CISCO C881G+7-K9 WAN,Office Equipment,ATM Networking,Initial,,,,9/11/2014,9/11/2014,,001,001,001,BDT,72000,25306,,46694,,9/11/2014,No Model,,,Reducing Method,0.025,Number of Depreciations,1,1,open
CISCO C881G+7-K9 WAN,Office Equipment,ATM Networking,Initial,,,,9/11/2014,9/11/2014,,001,001,001,BDT,72000,25306,,46694,,9/11/2014,No Model,,,Reducing Method,0.025,Number of Depreciations,1,1,open
CISCO C881G+7-K9 WAN,Office Equipment,ATM Networking,Initial,,,,9/11/2014,9/11/2014,,001,001,001,BDT,72000,25306,,46694,,9/11/2014,No Model,,,Reducing Method,0.025,Number of Depreciations,1,1,open
CISCO C881G+7-K9 WAN,Office Equipment,ATM Networking,Initial,,,,9/11/2014,9/11/2014,,001,001,001,BDT,72000,25306,,46694,,9/11/2014,No Model,,,Reducing Method,0.025,Number of Depreciations,1,1,open
CISCO C881G+7-K9 WAN,Office Equipment,ATM Networking,Initial,,,,9/11/2014,9/11/2014,,001,001,001,BDT,72000,25306,,46694,,9/11/2014,No Model,,,Reducing Method,0.025,Number of Depreciations,1,1,open
CISCO ROUTER-ABDUL MONEM ATM,Office Equipment,ATM Networking,Initial,,,,12/11/2014,12/11/2014,,001,001,001,BDT,72000,25351,,46649,,12/11/2014,No Model,,,Reducing Method,0.025,Number of Depreciations,1,1,open
CISCO ROUTER-APEX ADELCHI,Office Equipment,ATM Networking,Initial,,,,12/11/2014,12/11/2014,,001,001,001,BDT,72000,25351,,46649,,12/11/2014,No Model,,,Reducing Method,0.025,Number of Depreciations,1,1,open
CISCO ROUTER-FRESH COTTAGE,Office Equipment,ATM Networking,Initial,,,,12/11/2014,12/11/2014,,001,001,001,BDT,72000,25351,,46649,,12/11/2014,No Model,,,Reducing Method,0.025,Number of Depreciations,1,1,open
CISCO ROUTER-FRESH VILLA,Office Equipment,ATM Networking,Initial,,,,12/11/2014,12/11/2014,,001,001,001,BDT,72000,25351,,46649,,12/11/2014,No Model,,,Reducing Method,0.025,Number of Depreciations,1,1,open
CISCO ROUTER-KADAIR BZR,Office Equipment,ATM Networking,Initial,,,,12/11/2014,12/11/2014,,001,001,001,BDT,72000,25351,,46649,,12/11/2014,No Model,,,Reducing Method,0.025,Number of Depreciations,1,1,open
CISCO ROUTER-NEW MKT,Office Equipment,ATM Networking,Initial,,,,12/11/2014,12/11/2014,,001,001,001,BDT,72000,25351,,46649,,12/11/2014,No Model,,,Reducing Method,0.025,Number of Depreciations,1,1,open
CISCO ROUTER-RAIPUR BR,Office Equipment,ATM Networking,Initial,,,,12/11/2014,12/11/2014,,001,001,001,BDT,72000,25351,,46649,,12/11/2014,No Model,,,Reducing Method,0.025,Number of Depreciations,1,1,open
CISCO ROUTER-BANANI BR ATM,Office Equipment,ATM Networking,Initial,,,,2/6/2014,2/6/2014,,001,001,001,BDT,23540,7522,,16018,,2/6/2014,No Model,,,Reducing Method,0.025,Number of Depreciations,1,1,open
CISCO ROUTER,Office Equipment,ATM Networking,Initial,,,,14/3/2013,14/3/2013,,001,001,001,BDT,60000,14589,,45411,,14/3/2013,No Model,,,Reducing Method,0.025,Number of Depreciations,1,1,open
CISCO ROUTER,Office Equipment,ATM Networking,Initial,,,,14/3/2013,14/3/2013,,001,001,001,BDT,60000,14589,,45411,,14/3/2013,No Model,,,Reducing Method,0.025,Number of Depreciations,1,1,open
CISCO ROUTER-DUMNI ATM,Office Equipment,ATM Networking,Initial,,,,2/6/2014,2/6/2014,,001,001,001,BDT,23540,7522,,16018,,2/6/2014,No Model,,,Reducing Method,0.025,Number of Depreciations,1,1,open
CISCO ROUTER,Office Equipment,ATM Networking,Initial,,,,14/3/2013,14/3/2013,,001,001,001,BDT,60000,14589,,45411,,14/3/2013,No Model,,,Reducing Method,0.025,Number of Depreciations,1,1,open
CISCO ROUTER,Office Equipment,ATM Networking,Initial,,,,14/3/2013,14/3/2013,,001,001,001,BDT,60000,14589,,45411,,14/3/2013,No Model,,,Reducing Method,0.025,Number of Depreciations,1,1,open
CISCO ROUTER,Office Equipment,ATM Networking,Initial,,,,14/3/2013,14/3/2013,,001,001,001,BDT,60000,14590,,45410,,14/3/2013,No Model,,,Reducing Method,0.025,Number of Depreciations,1,1,open
CISCO ROUTER-NURANI TOWER ATM,Office Equipment,ATM Networking,Initial,,,,10/4/2016,10/4/2016,,001,001,001,BDT,62441,30192,,32249,,10/4/2016,No Model,,,Reducing Method,0.025,Number of Depreciations,1,1,open
CISCO ROUTER,Office Equipment,ATM Networking,Initial,,,,14/3/2013,14/3/2013,,001,001,001,BDT,60000,14589,,45411,,14/3/2013,No Model,,,Reducing Method,0.025,Number of Depreciations,1,1,open
ROUTER-HSIA ARRIVAL LOUNGE ATM,Office Equipment,ATM Networking,Initial,,,,4/4/2019,4/4/2019,,001,001,001,BDT,66000,61733,,4267,,4/4/2019,No Model,,,Reducing Method,0.025,Number of Depreciations,1,1,open
ROUTER-SQUARE FASHION ATM,Office Equipment,ATM Networking,Initial,,,,4/4/2019,4/4/2019,,001,001,001,BDT,66000,61733,,4267,,4/4/2019,No Model,,,Reducing Method,0.025,Number of Depreciations,1,1,open
ROUTER-BADDA LINK ROAD ATM,Office Equipment,ATM Networking,Initial,,,,4/4/2019,4/4/2019,,001,001,001,BDT,66000,61733,,4267,,4/4/2019,No Model,,,Reducing Method,0.025,Number of Depreciations,1,1,open
ROUTER-REAZUDDIN BAZAR-CTG-ATM,Office Equipment,ATM Networking,Initial,,,,4/4/2019,4/4/2019,,001,001,001,BDT,66000,61733,,4267,,4/4/2019,No Model,,,Reducing Method,0.025,Number of Depreciations,1,1,open
ROUTER-RAJARBAGH MOR ATM,Office Equipment,ATM Networking,Initial,,,,4/4/2019,4/4/2019,,001,001,001,BDT,58500,54717,,3783,,4/4/2019,No Model,,,Reducing Method,0.025,Number of Depreciations,1,1,open
ROUTER-SQUARE HOSPOTAL ATM,Office Equipment,ATM Networking,Initial,,,,4/4/2019,4/4/2019,,001,001,001,BDT,66000,61733,,4267,,4/4/2019,No Model,,,Reducing Method,0.025,Number of Depreciations,1,1,open
ROUTER-LALBAGH-DHK- ATM,Office Equipment,ATM Networking,Initial,,,,4/4/2019,4/4/2019,,001,001,001,BDT,66000,61733,,4267,,4/4/2019,No Model,,,Reducing Method,0.025,Number of Depreciations,1,1,open
ROUTER-GOLLAMARI BAZAR ATM,Office Equipment,ATM Networking,Initial,,,,4/4/2019,4/4/2019,,001,001,001,BDT,58500,54717,,3783,,4/4/2019,No Model,,,Reducing Method,0.025,Number of Depreciations,1,1,open
ROUTER-BIJOY SARANI ATM,Office Equipment,ATM Networking,Initial,,,,4/4/2019,4/4/2019,,001,001,001,BDT,66000,61733,,4267,,4/4/2019,No Model,,,Reducing Method,0.025,Number of Depreciations,1,1,open
ROUTER-NIRVANA IN HOTEL ATM,Office Equipment,ATM Networking,Initial,,,,4/4/2019,4/4/2019,,001,001,001,BDT,66000,61733,,4267,,4/4/2019,No Model,,,Reducing Method,0.025,Number of Depreciations,1,1,open
CISCO ROUTER-ASAD GATE ATM,Office Equipment,ATM Networking,Initial,,,,23/4/2018,23/4/2018,,001,001,001,BDT,61850,47117,,14733,,23/4/2018,No Model,,,Reducing Method,0.025,Number of Depreciations,1,1,open
CISCO ROUTER-KAPASIA BR ATM,Office Equipment,ATM Networking,Initial,,,,9/8/2018,9/8/2018,,001,001,001,BDT,66000,53729,,12271,,9/8/2018,No Model,,,Reducing Method,0.025,Number of Depreciations,1,1,open
CISCO ROUTER-N.GANJ BSCIC BR,Office Equipment,ATM Networking,Initial,,,,9/8/2018,9/8/2018,,001,001,001,BDT,58500,47624,,10876,,9/8/2018,No Model,,,Reducing Method,0.025,Number of Depreciations,1,1,open
ROUTER-B.DHARA COSMO CLUB,Office Equipment,ATM Networking,Initial,,,,9/8/2018,9/8/2018,,001,001,001,BDT,58500,47624,,10876,,9/8/2018,No Model,,,Reducing Method,0.025,Number of Depreciations,1,1,open
CISCO ROUTER-NARIA BR ATM,Office Equipment,ATM Networking,Initial,,,,9/8/2018,9/8/2018,,001,001,001,BDT,58500,47624,,10876,,9/8/2018,No Model,,,Reducing Method,0.025,Number of Depreciations,1,1,open
CISCO ROUTER-BANASREE ATM,Office Equipment,ATM Networking,Initial,,,,9/8/2018,9/8/2018,,001,001,001,BDT,58500,47624,,10876,,9/8/2018,No Model,,,Reducing Method,0.025,Number of Depreciations,1,1,open
CISCO ROUTER-PALLABI BR ATM,Office Equipment,ATM Networking,Initial,,,,5/12/2018,5/12/2018,,001,001,001,BDT,73240,63811,,9429,,5/12/2018,No Model,,,Reducing Method,0.025,Number of Depreciations,1,1,open
ROUTER-RAHATTARPOOL BR ATM,Office Equipment,ATM Networking,Initial,,,,5/12/2018,5/12/2018,,001,001,001,BDT,73240,63811,,9429,,5/12/2018,No Model,,,Reducing Method,0.025,Number of Depreciations,1,1,open
ROUTER-ASMOT ALI SCHOOL-ATM,Office Equipment,ATM Networking,Initial,,,,5/11/2017,5/11/2017,,001,001,001,BDT,57619,40739,,16880,,5/11/2017,No Model,,,Reducing Method,0.025,Number of Depreciations,1,1,open
ROUTER-HEMAYETPUR BR ATM,Office Equipment,ATM Networking,Initial,,,,23/1/2018,23/1/2018,,001,001,001,BDT,61850,44417,,17433,,23/1/2018,No Model,,,Reducing Method,0.025,Number of Depreciations,1,1,open
ROUTER-HEMAYETPUR BR ATM,Office Equipment,ATM Networking,Initial,,,,23/1/2018,23/1/2018,,001,001,001,BDT,61850,44417,,17433,,23/1/2018,No Model,,,Reducing Method,0.025,Number of Depreciations,1,1,open
ROUTER-SOUTH BANASREE ATM,Office Equipment,ATM Networking,Initial,,,,23/1/2018,23/1/2018,,001,001,001,BDT,61850,44417,,17433,,23/1/2018,No Model,,,Reducing Method,0.025,Number of Depreciations,1,1,open
ROUTER-DAGONBHIYA BR ATM,Office Equipment,ATM Networking,Initial,,,,23/1/2018,23/1/2018,,001,001,001,BDT,61850,44417,,17433,,23/1/2018,No Model,,,Reducing Method,0.025,Number of Depreciations,1,1,open
ROUTER-SQR TOILETRIES ATM-PABN,Office Equipment,ATM Networking,Initial,,,,23/1/2018,23/1/2018,,001,001,001,BDT,61850,44417,,17433,,23/1/2018,No Model,,,Reducing Method,0.025,Number of Depreciations,1,1,open
ROUTER-PALLABI ATM,Office Equipment,ATM Networking,Initial,,,,23/1/2018,23/1/2018,,001,001,001,BDT,61850,44417,,17433,,23/1/2018,No Model,,,Reducing Method,0.025,Number of Depreciations,1,1,open
"ROUTER-BERAID,BADDA-ATM",Office Equipment,ATM Networking,Initial,,,,23/1/2018,23/1/2018,,001,001,001,BDT,61850,44417,,17433,,23/1/2018,No Model,,,Reducing Method,0.025,Number of Depreciations,1,1,open
ROUTER-KAPASIA BR ATM,Office Equipment,ATM Networking,Initial,,,,23/1/2018,23/1/2018,,001,001,001,BDT,61850,44417,,17433,,23/1/2018,No Model,,,Reducing Method,0.025,Number of Depreciations,1,1,open
ROUTER-NIRIBILI CIRCLE-ATM-KHI,Office Equipment,ATM Networking,Initial,,,,23/1/2018,23/1/2018,,001,001,001,BDT,61850,44417,,17433,,23/1/2018,No Model,,,Reducing Method,0.025,Number of Depreciations,1,1,open
ROUTER-BILQUES TOWER ATM,Office Equipment,ATM Networking,Initial,,,,23/1/2018,23/1/2018,,001,001,001,BDT,61850,44417,,17433,,23/1/2018,No Model,,,Reducing Method,0.025,Number of Depreciations,1,1,open
ROUTER-KEPZ BR ATM,Office Equipment,ATM Networking,Initial,,,,23/1/2018,23/1/2018,,001,001,001,BDT,61850,44417,,17433,,23/1/2018,No Model,,,Reducing Method,0.025,Number of Depreciations,1,1,open
ROUTER-SAHED BAZAE-ATM-RAJSHAH,Office Equipment,ATM Networking,Initial,,,,23/1/2018,23/1/2018,,001,001,001,BDT,61850,44417,,17433,,23/1/2018,No Model,,,Reducing Method,0.025,Number of Depreciations,1,1,open
ROUTER-CITY DENTAL COLEGE ATM,Office Equipment,ATM Networking,Initial,,,,23/1/2018,23/1/2018,,001,001,001,BDT,61850,44417,,17433,,23/1/2018,No Model,,,Reducing Method,0.025,Number of Depreciations,1,1,open
"ROUTER-LAXMIPUR,RAJSHAHI-ATM",Office Equipment,ATM Networking,Initial,,,,23/1/2018,23/1/2018,,001,001,001,BDT,61850,44417,,17433,,23/1/2018,No Model,,,Reducing Method,0.025,Number of Depreciations,1,1,open
ROUTER-ISPAHANI BUILDING ATM,Office Equipment,ATM Networking,Initial,,,,23/1/2018,23/1/2018,,001,001,001,BDT,61850,44417,,17433,,23/1/2018,No Model,,,Reducing Method,0.025,Number of Depreciations,1,1,open
ROUTER-MOHOHORPUR ATM,Office Equipment,ATM Networking,Initial,,,,23/1/2018,23/1/2018,,001,001,001,BDT,61850,44417,,17433,,23/1/2018,No Model,,,Reducing Method,0.025,Number of Depreciations,1,1,open
ROUTER-SOMOBAYA MKT ATM-B.BARI,Office Equipment,ATM Networking,Initial,,,,23/1/2018,23/1/2018,,001,001,001,BDT,61850,44417,,17433,,23/1/2018,No Model,,,Reducing Method,0.025,Number of Depreciations,1,1,open
ROUTER-SATMOSJID ROAD ATM,Office Equipment,ATM Networking,Initial,,,,23/1/2018,23/1/2018,,001,001,001,BDT,61850,44417,,17433,,23/1/2018,No Model,,,Reducing Method,0.025,Number of Depreciations,1,1,open
ROUTER-LALBAGH MOR ATM-RANGPUR,Office Equipment,ATM Networking,Initial,,,,23/1/2018,23/1/2018,,001,001,001,BDT,61850,44417,,17433,,23/1/2018,No Model,,,Reducing Method,0.025,Number of Depreciations,1,1,open
CISCO ROUTER-B.DHARA COSMO CLU,Office Equipment,ATM Networking,Initial,,,,9/8/2018,9/8/2018,,001,001,001,BDT,58500,47624,,10876,,9/8/2018,No Model,,,Reducing Method,0.025,Number of Depreciations,1,1,open
ROUTER-FENISARDAR HOSPITAL MOR,Office Equipment,ATM Networking,Initial,,,,9/8/2018,9/8/2018,,001,001,001,BDT,58500,47624,,10876,,9/8/2018,No Model,,,Reducing Method,0.025,Number of Depreciations,1,1,open
CISCO ROUTER-KAKOLI ATM,Office Equipment,ATM Networking,Initial,,,,9/8/2018,9/8/2018,,001,001,001,BDT,58500,47624,,10876,,9/8/2018,No Model,,,Reducing Method,0.025,Number of Depreciations,1,1,open
CISCO ROUTER-MORICHA BAZAR,Office Equipment,ATM Networking,Initial,,,,8/4/2018,8/4/2018,,001,001,001,BDT,61850,46664,,15186,,8/4/2018,No Model,,,Reducing Method,0.025,Number of Depreciations,1,1,open
CISCO ROUTER-MOHAKHALI ATM,Office Equipment,ATM Networking,Initial,,,,8/4/2018,8/4/2018,,001,001,001,BDT,61850,46664,,15186,,8/4/2018,No Model,,,Reducing Method,0.025,Number of Depreciations,1,1,open
CISCO ROUTER-HEMAYETPUR BR ATM,Office Equipment,ATM Networking,Initial,,,,11/6/2017,11/6/2017,,001,001,001,BDT,61850,38862,,22988,,11/6/2017,No Model,,,Reducing Method,0.025,Number of Depreciations,1,1,open
CISCO ROUTER-MALIBAGH BE ATM,Office Equipment,ATM Networking,Initial,,,,3/5/2017,3/5/2017,,001,001,001,BDT,60500,37105,,23395,,3/5/2017,No Model,,,Reducing Method,0.025,Number of Depreciations,1,1,open
ROUTER-AYESHA CLITHING ATM,Office Equipment,ATM Networking,Initial,,,,3/5/2017,3/5/2017,,001,001,001,BDT,60500,37105,,23395,,3/5/2017,No Model,,,Reducing Method,0.025,Number of Depreciations,1,1,open
CISCO SWITCH-SQR PHARMA ATM,Office Equipment,ATM Networking,Initial,,,,5/2/2017,5/2/2017,,001,001,001,BDT,19900,11534,,8366,,5/2/2017,No Model,,,Reducing Method,0.025,Number of Depreciations,1,1,open
CISCO ROUTER-SARKERHAT BR ATM,Office Equipment,ATM Networking,Initial,,,,3/5/2017,3/5/2017,,001,001,001,BDT,60500,37105,,23395,,3/5/2017,No Model,,,Reducing Method,0.025,Number of Depreciations,1,1,open
CISCO ROUTER-HEMAYETPUR BR ATM,Office Equipment,ATM Networking,Initial,,,,3/5/2017,3/5/2017,,001,001,001,BDT,60500,37105,,23395,,3/5/2017,No Model,,,Reducing Method,0.025,Number of Depreciations,1,1,open
ROUTER-SYLHET STATION CLUB ATM,Office Equipment,ATM Networking,Initial,,,,3/5/2017,3/5/2017,,001,001,001,BDT,60500,37105,,23395,,3/5/2017,No Model,,,Reducing Method,0.025,Number of Depreciations,1,1,open
CISCO ROUTER-FARIDPUR BR ATM,Office Equipment,ATM Networking,Initial,,,,3/5/2017,3/5/2017,,001,001,001,BDT,60500,37105,,23395,,3/5/2017,No Model,,,Reducing Method,0.025,Number of Depreciations,1,1,open
CISCO ROUTER-ULIPUR BR ATM,Office Equipment,ATM Networking,Initial,,,,3/5/2017,3/5/2017,,001,001,001,BDT,60500,37105,,23395,,3/5/2017,No Model,,,Reducing Method,0.025,Number of Depreciations,1,1,open
ROUTER-MAINAMOTI MC ATM,Office Equipment,ATM Networking,Initial,,,,3/5/2017,3/5/2017,,001,001,001,BDT,60500,37105,,23395,,3/5/2017,No Model,,,Reducing Method,0.025,Number of Depreciations,1,1,open
ROUTER-SE=IEMENS BUILDING ATM,Office Equipment,ATM Networking,Initial,,,,3/5/2017,3/5/2017,,001,001,001,BDT,60500,37105,,23395,,3/5/2017,No Model,,,Reducing Method,0.025,Number of Depreciations,1,1,open
ROUTER-SIDDHIRGONJ POOL ATM,Office Equipment,ATM Networking,Initial,,,,3/5/2017,3/5/2017,,001,001,001,BDT,60500,37105,,23395,,3/5/2017,No Model,,,Reducing Method,0.025,Number of Depreciations,1,1,open
CISCO ROUTER-SYEDPUR BR ATM,Office Equipment,ATM Networking,Initial,,,,11/6/2017,11/6/2017,,001,001,001,BDT,61850,38862,,22988,,11/6/2017,No Model,,,Reducing Method,0.025,Number of Depreciations,1,1,open
CISCO ROUTER-DORGAH GATE ATM,Office Equipment,ATM Networking,Initial,,,,20/9/2017,20/9/2017,,001,001,001,BDT,57619,38466,,19153,,20/9/2017,No Model,,,Reducing Method,0.025,Number of Depreciations,1,1,open
